,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
16304,RASA1,0.928032146792134,-0.0119390816632461,0.0510594108807617,-0.074937574207254,0.97389039645889
16305,RP1-163M9.8,0.928004358725928,-0.00131223778834862,0.00489840646547317,-0.00752288204217041,0.97389039645889
16306,RP11-315D16.2,0.927939803000514,-0.000663806779556134,0.011307518435901,-0.0126351319950132,0.97389039645889
16307,RP11-580I1.2,0.927911632207079,-0.00104955483396723,0.00384678755930155,-0.00594589722723602,0.97389039645889
16308,RP4-710M16.2,0.927997957184928,0.00047480740410929,0.00916645911645675,-0.00821684430823817,0.97389039645889
16309,SLC2A5,0.92782660307758,0.000916304190831906,0.0070040949721193,-0.00517148659045548,0.97389039645889
16310,UBE2D2,0.927755518184246,0.00503100176163107,0.0818094108912546,-0.0717474073679924,0.97389039645889
16311,ZNF716,0.927691808462867,-0.00106389514523984,0.00938601504954045,-0.0115138053400201,0.97389039645889
16312,PAGR1,0.928372204261303,0.0011058938659129,0.00798017474918782,-0.00576838701736202,0.974127813421242
16313,PRR18,0.928355573313331,0.00704715695189465,0.0438692711816417,-0.0297749572778524,0.974127813421242
16314,ATP6V0C,0.928530180872626,0.00174358713670621,0.0116759411243518,-0.0081887668509394,0.974131801647893
16315,DHRS7B,0.928505381532666,-0.000906480679251614,0.0449784781144794,-0.0467914394729826,0.974131801647893
16316,TIMM44,0.928546735741487,-0.000948159259764964,0.0519158294141412,-0.0538121479336711,0.974131801647893
16317,LINC00996,0.928806974379074,0.00156672364788722,0.0109319984661355,-0.00779855117036107,0.974285389168195
16318,TGFBR2,0.928792723455925,-0.00212000422168514,0.0123901088098591,-0.0166301172532294,0.974285389168195
16319,JOSD2,0.928934088864739,0.0110264846936736,0.0694345849208632,-0.047381615533516,0.974359017041347
16320,ITGA8,0.929124746547674,0.00166087123902871,0.0113556102332824,-0.00803386775522499,0.974388787497353
16321,NABP2,0.929101385714067,0.00498286724898633,0.0885708809229329,-0.0786051464249602,0.974388787497353
16322,RP11-20J15.3,0.929133247036969,0.00132860242134083,0.00968775379162478,-0.00703054894894312,0.974388787497353
16323,INTS5,0.929255255041774,-0.00260119271416928,0.028251004573112,-0.0334533900014506,0.97445703611775
16324,IFFO2,0.929319181446373,0.000321350295454537,0.0185569324236772,-0.0179142318327681,0.974464373242929
16325,RP11-873E20.1,0.929795408494239,-0.00201058624718348,0.00776906443493859,-0.0117902369293056,0.974904012691938
16326,DNMT3B,0.930294065803796,-0.00289423404578547,0.0113776833565185,-0.0171661514480894,0.975008787923315
16327,GATB,0.930222232913607,-0.000604655139735955,0.0213994659633944,-0.0226087762428663,0.975008787923315
16328,GTSE1-AS1,0.930128871295772,-0.000554402271883551,0.00764942089888855,-0.00875822544265566,0.975008787923315
16329,IFI16,0.930066296065952,-0.000839292076653463,0.00799162488413029,-0.00967020903743722,0.975008787923315
16330,RP11-178C3.2,0.930262751010075,-0.000842564698908071,0.00388876022282395,-0.0055738896206401,0.975008787923315
16331,ZNF550,0.930187780506006,-0.00564050373509252,0.0227688165527845,-0.0340498240229696,0.975008787923315
16332,ZNF556,0.930149929310592,0.00177963086027235,0.0126548731328935,-0.00909561141234882,0.975008787923315
16333,MEIOB,0.93040861832784,-0.00164083892839979,0.0349447542107298,-0.0382264320675294,0.97506682881623
