,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
10031,C2CD3,0.56488209315336,-0.00611827054596215,0.0302709287204881,-0.0425074698124124,0.759086519919296
10032,GSK3A,0.564679925333442,-0.0368947468439459,0.0309168744672293,-0.104706368155121,0.759086519919296
10033,MAP2K4,0.564880945097086,-0.0125811673865492,0.00817483727412523,-0.0333371720472235,0.759086519919296
10034,PRUNE1,0.564757557110526,-0.00826274412568121,0.0151170567399907,-0.0316425449913532,0.759086519919296
10035,RANBP3,0.564627095792896,-0.00533598524401446,0.0640174096008101,-0.074689380088839,0.759086519919296
10036,SF3B1,0.564925154726416,-0.0605644962616715,0.0564727216183815,-0.177601714141725,0.759086519919296
10037,SPATS2L,0.564677955924237,0.00105721762218759,0.013132005385632,-0.0110175701412568,0.759086519919296
10038,THSD7A,0.564793810401877,-0.0114135033987282,0.0146494723330816,-0.0374764791305379,0.759086519919296
10039,EXPH5,0.565355373589444,-0.00857965194419604,0.00580148341158494,-0.022960787299977,0.759549295286658
10040,GUCY1B3,0.565438498960063,0.00666518830853245,0.026071101691313,-0.0127407250742481,0.759549295286658
10041,LAMB2,0.565390502010865,-0.00893098937618196,0.00514643468675127,-0.0230084134391152,0.759549295286658
10042,GID4,0.565520872851526,-0.000780333890679372,0.0228154772370522,-0.024376145018411,0.759584299245308
10043,JDP2,0.565664533022523,0.000286510590673569,0.0236723842884744,-0.0230993631071273,0.759697434162557
10044,RAB11FIP3,0.565717751240267,-0.0112081464387477,0.0078595862409008,-0.0302758791183963,0.759697434162557
10045,KCNB1,0.565928848320052,0.0167216513781829,0.0549838817547303,-0.0215405789983646,0.75987870169007
10046,P3H3,0.565965409043479,-0.00995944083781162,0.00633557800391422,-0.0262544596795375,0.75987870169007
10047,NUP50-AS1,0.566162415058094,0.00529828384337527,0.0200667679568179,-0.00947020027006737,0.760067547954969
10048,DUOX1,0.566332767738555,-0.00801218849062657,0.00600986042540423,-0.0220342374066574,0.760211770277056
10049,JAG1,0.566382568172756,0.0113319973991315,0.0382278804249215,-0.0155638856266585,0.760211770277056
10050,TMEM220,0.566571080993421,0.00330872034116574,0.0245682961691131,-0.0179508554867816,0.760260868737945
10051,ZNF490,0.566560286682261,-0.00797239016095637,0.0113377747694066,-0.0272825550913193,0.760260868737945
10052,ZNF687,0.566588245296102,-0.00107577938009187,0.0213130277461858,-0.0234645865063696,0.760260868737945
10053,BRD2,0.566715974698317,-0.0376845393713648,0.101641678012073,-0.177010756754803,0.760349557040696
10054,CITF22-92A6.1,0.566767085297091,-0.00810232040837592,0.00435588702279546,-0.0205605278395473,0.760349557040696
10055,SETD9,0.566906933237278,-0.00979584714126024,0.0126849951925209,-0.0322766894750414,0.76046153311829
10056,RP11-582E3.6,0.567030866017312,-0.0065824467145099,0.0043673724885055,-0.0175322659175253,0.760552140099593
10057,EFCAB2,0.567163983747327,0.00771999583699789,0.0739753705939317,-0.0585353789199359,0.760655047507601
10058,PCOLCE,0.567267712970053,-0.00712802550180289,0.0175149971035794,-0.0317710481071852,0.760718523815875
10059,NEK3,0.567494586857901,-0.00782177110612924,0.00457790594904246,-0.0202214481613009,0.760871469934331
10060,ZNF335,0.567479348822118,0.0147273659978998,0.0483255488246426,-0.018870816828843,0.760871469934331
10061,MDGA1,0.567654204734095,-0.0114962027702319,0.00901366101905044,-0.0320060665595143,0.760990371163188
10062,MPRIP,0.567696108736951,2.42447263113094e-05,0.0410141519042054,-0.0409656624515828,0.760990371163188
10063,ZNF577,0.567923523019759,0.00352416241176698,0.0205350812844238,-0.0134867564608898,0.76121956459212
10064,CD37,0.568280635449727,0.0140185432039038,0.0456510102179552,-0.0176139238101475,0.761610647082416
10065,TSHZ2,0.568328229751224,0.0164236916177909,0.0542588483465727,-0.0214114651109909,0.761610647082416
10066,PAPD4,0.568417267278636,-0.0148116551600036,0.0109609792202645,-0.0405842895402718,0.761654291779679
10067,CREBL2,0.56849982191527,-0.00930641455201942,0.0489324378220765,-0.0675452669261153,0.761675202468667
10068,GDI1,0.568570860547378,-0.00529007570064588,0.116248998287415,-0.126829149688707,0.761675202468667
