,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
7245,SETX,0.410731740447641,-0.0177406740444188,0.0119749863126877,-0.0474563344015252,0.863358685338457
7246,RP11-526I2.5,0.410798271483751,-0.001935577430016,0.00225202673352014,-0.00612318159355214,0.863379364673758
7247,CAMKK1,0.410972372337602,-0.00488355360611244,0.00313889659318484,-0.0129060038054097,0.863422294041754
7248,LONRF2,0.410917196242567,0.00411226533395943,0.0195823026897065,-0.0113577720217877,0.863422294041754
7249,UQCRC2,0.410988785180161,0.0225331700407163,0.0648891339412197,-0.0198227938597872,0.863422294041754
7250,ANKRD17,0.411177107223871,0.0170217495370065,0.0608897540229672,-0.0268462549489542,0.863510657216568
7251,GPN3,0.411167042885797,-0.0218442949864132,0.0123509991398013,-0.0560395891126277,0.863510657216568
7252,MACROD2,0.411269252091288,-0.011850370918619,0.00603209153222279,-0.0297328333694608,0.863510657216568
7253,MC4R,0.411425184057899,-0.00235501289484715,0.00136981307589032,-0.00607983886558461,0.863510657216568
7254,PLEKHA1,0.411484459873966,-0.0152719649375594,0.0106988877418368,-0.0412428176169556,0.863510657216568
7255,TMEM256,0.411389663817096,0.0134617474759424,0.0601504513804368,-0.033226956428552,0.863510657216568
7256,TRMT10C,0.411458169205082,-0.00617234096929514,0.0311511918421517,-0.043495873780742,0.863510657216568
7257,ZNF212,0.411247538920074,-0.013646847796546,0.00619279170691111,-0.0334864873000032,0.863510657216568
7258,CTB-50L17.10,0.411640665830481,0.000303372557716397,0.0411116266246365,-0.0405048815092037,0.863600454598759
7259,UPF3A,0.411628960038321,0.00418056561350277,0.0505062709799554,-0.0421451397529499,0.863600454598759
7260,PUM1,0.41175776919724,-0.0113167789515464,0.0320461004262758,-0.0546796583293686,0.863727144229308
7261,WDR5B,0.411981941454441,0.00795119793747253,0.0206154942363797,-0.00471309836143466,0.864078361990041
7262,TRPC4AP,0.41236469266867,0.00310467302724712,0.0227070992389961,-0.0164977531845019,0.864762035892477
7263,ALG10,0.412524538830997,-0.00466471828366036,0.00226476263521705,-0.0115941992025378,0.864978136012288
7264,ANKIB1,0.412784608966261,0.017636872578023,0.0532037427753703,-0.0179299976193243,0.865000987542348
7265,AP3B2,0.4128620374392,0.0106487780435135,0.0274661330907818,-0.00616857700375481,0.865000987542348
7266,BBS1,0.412802454700207,0.00764158521551984,0.0200723974639522,-0.00478922703291252,0.865000987542348
7267,LZTS2,0.412713955152177,0.00333866098406566,0.0221732604632923,-0.015495938495161,0.865000987542348
7268,MFGE8,0.412876234713069,-0.00609535970126418,0.01042355625881,-0.0226142756613383,0.865000987542348
7269,TLE4,0.412785172764092,0.000995804431914205,0.0116850041614666,-0.00969339529763814,0.865000987542348
7270,STK24,0.412991489418853,-0.00502966671475619,0.0195958306106259,-0.0296551640401383,0.865123437738612
7271,KRT19,0.413099421747922,0.0370279461779817,0.0913669551764482,-0.0173110628204848,0.865230517645317
7272,RNF215,0.413256464896044,0.00748268032461292,0.0192280160069016,-0.00426265535767578,0.865440415828087
7273,C1ORF35,0.413354865145274,0.0038801970643535,0.0468437957671817,-0.0390834016384747,0.865527463398511
7274,RNF10,0.413427889589015,0.0154639417885565,0.0483958532816334,-0.0174679697045203,0.865527920964005
7275,RTN1,0.413468752052869,0.0130412275210323,0.064023519971868,-0.0379410649298034,0.865527920964005
7276,TOR2A,0.413552183241641,-0.0130870440538416,0.0062236743305765,-0.0323977624382598,0.865583589690345
7277,AGPAT1,0.413693690523387,0.0196413404043783,0.0519987595986396,-0.012716078789883,0.865685790845699
7278,CHST14,0.41371470127881,0.000741945189825465,0.00911144362510113,-0.0076275532454502,0.865685790845699
7279,ZNF750,0.413826698694976,-0.00154906650467554,0.00139794571119323,-0.00449607872054431,0.865801180715179
7280,EDAR,0.414004527512516,-0.00192814721172925,0.000713448632473278,-0.00456974305593178,0.866054251303312
7281,ABHD17A,0.41530126615877,0.0251903988298143,0.0638743258399002,-0.0134935281802716,0.866198918839032
7282,ACAA1,0.415950666062764,-0.00176362552392142,0.0167960033863705,-0.0203232544342133,0.866198918839032
7283,ACBD4,0.415025402335651,0.00570602147267994,0.017954732046069,-0.00654268910070912,0.866198918839032
7284,ARF6,0.415874722776628,0.0232311345139348,0.0645256518449298,-0.0180633828170602,0.866198918839032
7285,CCNE1,0.414645618189372,0.0122117397703703,0.0334598627293564,-0.00903638318861582,0.866198918839032
7286,COA7,0.414465751588921,-0.00227699277711059,0.0144740839402229,-0.0190280694944441,0.866198918839032
7287,CRIPAK,0.41546433461798,0.00573709782937067,0.0148627679149668,-0.0033885722562255,0.866198918839032
7288,DBF4B,0.415249889826271,-0.00980437832139219,0.0053637944382053,-0.0249725510809897,0.866198918839032
7289,ECH1,0.41574776976727,0.0209989046493063,0.0526844686731312,-0.0106866593745187,0.866198918839032
7290,EPS15L1,0.415793315558128,-0.0110733411570756,0.00661457247143292,-0.0287612547855841,0.866198918839032
7291,FAM178B,0.415209358965215,-0.0116805079056631,0.00600169572613775,-0.0293627115374639,0.866198918839032
7292,HELQ,0.414692410924567,-0.00119103421207391,0.0103907596005266,-0.0127728280246745,0.866198918839032
7293,IFT88,0.415032774274512,-0.0100707032471266,0.00790293471173243,-0.0280443412059857,0.866198918839032
7294,JADE2,0.414580365119043,-0.00103196660842957,0.00618624196580154,-0.00825017518266068,0.866198918839032
7295,MAFG,0.415529865772005,-0.017857002082538,0.0233874132037021,-0.0591014173687781,0.866198918839032
7296,MOB1A,0.415476495958654,-0.0197511529202639,0.00957923530498124,-0.049081541145509,0.866198918839032
7297,NEDD4,0.415447224526867,-0.00441991687490219,0.00313788415553867,-0.011977717905343,0.866198918839032
7298,PHLDA3,0.415633276569814,0.00340079741524157,0.0237329064352382,-0.016931311604755,0.866198918839032
7299,PNPT1,0.415707568372318,0.014623535084053,0.0370140663931975,-0.0077669962250916,0.866198918839032
7300,RP11-108M9.4,0.414650546854006,0.0186314682653106,0.0626476432376823,-0.0253847067070611,0.866198918839032
7301,RP11-1109F11.5,0.415153572195304,-0.00291721138049052,0.00106694465584154,-0.00690136741682259,0.866198918839032
7302,RP11-114H23.2,0.414835042682474,0.0033732149930453,0.00909919436822038,-0.00235276438212977,0.866198918839032
7303,RP11-92K15.3,0.41581520702144,-0.00185212708824159,0.00316501897303403,-0.00686927314951721,0.866198918839032
7304,RP3-500L14.2,0.41591110496351,-0.00119221236891113,0.000710064847188971,-0.00309448958501122,0.866198918839032
7305,SLC4A11,0.41526461377466,0.0020249728267656,0.00589671842119058,-0.00184677276765937,0.866198918839032
7306,SMG6,0.415210744170371,-0.00997625874919575,0.0181753142091795,-0.038127831707571,0.866198918839032
7307,SRP19,0.414952067745226,-0.0156242394884905,0.0125577181902952,-0.0438061971672763,0.866198918839032
7308,SRSF3,0.414171417278852,0.0268980879469327,0.0695092436700636,-0.0157130677761981,0.866198918839032
7309,TNFAIP8L3,0.414643910244125,-0.00125666116035589,0.000588438633876689,-0.00310176095458848,0.866198918839032
7310,TNRC18,0.415259913687672,0.00671750159594681,0.0241842309535264,-0.0107492277616328,0.866198918839032
7311,TRAF4,0.415809507104385,0.0178132589410752,0.0509097310755901,-0.0152832131934397,0.866198918839032
7312,ZC3H4,0.415136691812069,-0.00960242786781802,0.0117448152133886,-0.0309496709490247,0.866198918839032
7313,ZNF564,0.415860970357643,0.00225455609049549,0.0107099093522302,-0.00620079717123919,0.866198918839032
7314,NUS1,0.416039665325756,0.00408888042809598,0.0269856551656122,-0.0188078943094202,0.866265800279729
7315,APEX2,0.416191564494319,0.0109806414263053,0.0321674048863659,-0.0102061220337553,0.86634517983652
7316,CHPT1,0.416151228891234,0.000747907406544616,0.0142250997806486,-0.0127292849675594,0.86634517983652
7317,CDC5L,0.416698364828547,0.00860351035303386,0.0544990143207758,-0.0372919936147081,0.867153243915289
7318,GORASP2,0.416750580616981,0.014115514640906,0.0354648620445388,-0.00723383276272668,0.867153243915289
7319,UBR7,0.416719316255726,-0.00719887430293253,0.0173058679257514,-0.0317036165316164,0.867153243915289
7320,NDE1,0.416901818214295,-0.0115435993005374,0.00515340416220319,-0.028240602763278,0.867349424806762
