,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
13362,HRH1,0.890196950081783,0.00161443214699765,0.0104881042097298,-0.00725923991573446,0.959636824475562
13363,MVB12B,0.889702764266754,-0.00190737412425035,0.0295859816449865,-0.0334007298934872,0.959636824475562
13364,NDUFV3,0.890101509460156,-0.00834418386013847,0.102990956120275,-0.119679323840552,0.959636824475562
13365,NT5C3B,0.890027821488738,0.0230636178527318,0.117950129671597,-0.0718228939661333,0.959636824475562
13366,THEG,0.890239810726965,0.00332914470318771,0.0277200638228987,-0.0210617744165232,0.959636824475562
13367,ZNF595,0.88997023600393,-0.00177482000645646,0.020043982988575,-0.0235936230014879,0.959636824475562
13368,RFX4,0.890318235572219,-0.00257468886889786,0.00837278865025185,-0.0135221663880476,0.959649570344113
13369,AK8,0.891285509909886,-0.00192979908232588,0.00542909425089693,-0.00928869241554869,0.95976941831262
13370,ATF7IP,0.891694996387747,-0.00105933260741706,0.0517927618811553,-0.0539114270959894,0.95976941831262
13371,ATP6V0A1,0.890807105266789,0.00421211845919012,0.0580662345028415,-0.0496419975844613,0.95976941831262
13372,C12ORF45,0.890629392611724,0.0168487637165007,0.0940940987767675,-0.0603965713437662,0.95976941831262
13373,CDKN1C,0.891416420730115,-0.0203483862939984,0.0709054980639432,-0.11160227065194,0.95976941831262
13374,CTTNBP2NL,0.891051864563249,-0.00838369293383849,0.0316940647559614,-0.0484614506236383,0.95976941831262
13375,CYB5RL,0.891495628891862,0.00245096173937117,0.0284166905769027,-0.0235147670981604,0.95976941831262
13376,DDT,0.89114284800375,0.00542569257334291,0.089188646625945,-0.0783372614792592,0.95976941831262
13377,MACF1,0.891607951356513,0.011598125032023,0.0895430298068253,-0.0663467797427793,0.95976941831262
13378,OGG1,0.891338779860104,0.00788768408099104,0.0418524703525472,-0.0260771021905652,0.95976941831262
13379,PDE1A,0.891590559585235,0.00222974218272655,0.0187077583976271,-0.014248274032174,0.95976941831262
13380,PPP1R32,0.890928907671219,0.00215607567640571,0.0135690008683392,-0.00925684951552777,0.95976941831262
13381,RHOH,0.891511254096196,-0.00122130415865096,0.0150381061753906,-0.0174807144926926,0.95976941831262
13382,RP13-131K19.7,0.891574960143345,-0.00151774950017258,0.00620241142144999,-0.00923791042179515,0.95976941831262
13383,RYBP,0.891398078620963,0.0145012636403093,0.0805207099086807,-0.051518182628062,0.95976941831262
13384,SAXO2,0.890575176234663,-0.000543898288159945,0.0197613070418645,-0.0208491036181844,0.95976941831262
13385,SLC2A4RG,0.891630540468259,-0.00862075004772417,0.0409313734192258,-0.0581728735146741,0.95976941831262
13386,SZT2,0.890538507126634,0.00724717071287208,0.0385877362469453,-0.0240933948212012,0.95976941831262
13387,TEPSIN,0.890826767610475,-0.000365969699783052,0.018462104856977,-0.0191940442565431,0.95976941831262
13388,FNDC3A,0.891791180295074,0.0068805065230074,0.0386779787593701,-0.0249169657133553,0.959801248645931
13389,C19ORF44,0.891974196618725,-0.00282119447504838,0.0112331102492092,-0.0168754991993059,0.959926521702831
13390,ACSS1,0.892369583156884,0.0043273497232019,0.0257457266441577,-0.0170910271977539,0.960008898190535
13391,COL4A3BP,0.892249718551355,0.00282840890584216,0.0366927205115374,-0.0310359026998531,0.960008898190535
13392,RALGAPB,0.892338438166525,0.00348869516636036,0.035353091790842,-0.0283757014581212,0.960008898190535
13393,RP11-350N15.5,0.892383869967661,0.000862362156636896,0.0226387430833795,-0.0209140187701057,0.960008898190535
13394,TRDN,0.892315239435826,-0.0021019801074358,0.00592153817478564,-0.0101254983896572,0.960008898190535
13395,FGFR1,0.892682893622112,-0.00563247203428945,0.0175412228457666,-0.0288061669143455,0.960167147175019
13396,IDUA,0.892730881442413,0.000188620701561177,0.00989237151571521,-0.00951513011259286,0.960167147175019
13397,TAS2R14,0.892714429977987,-0.0043860509559276,0.0126201135088506,-0.0213922154207058,0.960167147175019
13398,FAM168B,0.89290001646979,-0.00473935553230159,0.0545571268103055,-0.0640358378749087,0.960277380005464
13399,BTBD2,0.893218705591962,-0.00763258717194444,0.0307244301679019,-0.0459896045117908,0.960393684650708
13400,E2F4,0.893274513096237,-0.00995561432592773,0.0328474055015108,-0.0527586341533663,0.960393684650708
13401,GCSAM,0.89317521000052,0.000719387678602226,0.00588164029604951,-0.00444286493884506,0.960393684650708
13402,PRSS3,0.89327477005266,-0.00132782188278878,0.00948103548607761,-0.0121366792516552,0.960393684650708
13403,AQP3,0.893828006483383,-0.000876917799070776,0.0121411816686892,-0.0138950172668308,0.960424376971043
13404,DDX6,0.893739653170307,-0.00979896168692368,0.0714933784225088,-0.0910913017963561,0.960424376971043
13405,HRH2,0.893763044418013,6.78157329901579e-05,0.00838086086879085,-0.00824522940281053,0.960424376971043
13406,KIF13B,0.893676572658743,-0.00516753747080068,0.0231126602788304,-0.0334477352204318,0.960424376971043
13407,PCDHB10,0.893836553208529,0.000657428722690206,0.0140343714475415,-0.0127195140021611,0.960424376971043
13408,RELT,0.893508569093414,0.00360570179535597,0.0265062304511752,-0.0192948268604632,0.960424376971043
13409,RP11-13K12.2,0.893759530635591,0.00186123353555551,0.0111201334516061,-0.00739766638049507,0.960424376971043
13410,STRN,0.893545835946458,0.00563218723701796,0.0464685912928046,-0.0352042168187687,0.960424376971043
13411,CPA2,0.894045913373421,-0.00296039838099679,0.0140698786741892,-0.0199906754361827,0.960577702318814
13412,CDR2L,0.894131387722532,0.000955214968113482,0.00677056352877875,-0.00486013359255178,0.960597909759466
13413,NPEPL1,0.894423305265137,0.00690215648199533,0.0376592998651999,-0.0238549869012093,0.960839887092027
13414,NFATC1,0.894670331766845,-0.00199315668897773,0.00564801861496309,-0.00963433199291856,0.960908296918362
13415,NMRK1,0.894671062458675,0.0022220986265296,0.0133409179600971,-0.00889672070703789,0.960908296918362
13416,SNURF,0.894687050555676,0.000376450148490815,0.0115771707823339,-0.0108242704853523,0.960908296918362
13417,PIP5K1B,0.894776355097629,0.00168604244709787,0.0112644041720494,-0.0078923192778537,0.960932585570674
13418,GOLIM4,0.894942297844621,-0.0103328989956577,0.0329703349981522,-0.0536361329894676,0.961039169000086
13419,NINJ2,0.895186027078107,-0.00469420986888774,0.0414542298352981,-0.0508426495730736,0.961086019236155
13420,RHOBTB1,0.895103282972522,-0.000239395742939748,0.0115464889730483,-0.0120252804589278,0.961086019236155
13421,RRAGA,0.895161842672363,0.0162093608767171,0.0864296316817843,-0.05401090992835,0.961086019236155
13422,BMP2K,0.895509984585819,-0.00487294096587443,0.0143237025075963,-0.0240695844393451,0.961218963639531
13423,NCBP1,0.895459401564238,0.00400997269125518,0.0465901566144366,-0.0385702112319263,0.961218963639531
13424,SHROOM2,0.895384551320728,-0.00141259026394804,0.0111454848271624,-0.0139706653550585,0.961218963639531
13425,RP5-890E16.5,0.895818230354031,-0.000166302185901719,0.0083055582915957,-0.00863816266339914,0.961478203439198
13426,EBLN2,0.895985622199292,0.00122182820018674,0.0195481890178536,-0.0171045326174801,0.961481361240187
13427,HERC1,0.896088083843047,0.00649289934829844,0.0603556831697898,-0.0473698844731929,0.961481361240187
13428,RHOG,0.895900654288079,-0.000622272688591025,0.0572070892987754,-0.0584516346759575,0.961481361240187
13429,ZNF512B,0.89607678956798,0.00204814172534092,0.0378189759408921,-0.0337226924902103,0.961481361240187
13430,STX6,0.896380186951437,0.00621078702514123,0.0427278612144889,-0.0303062871642065,0.961723165583265
